Site	Ecoregion	Province	Realm	Habitat	Depth	Date	CLASS	ORDER	FAMILY	GENUS	Taxa	Abun	Dimensions	Method	Source
La Tejita	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	11/07/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
La Tejita	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	11/07/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Agua dulce	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Agua dulce	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Agua dulce	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Agua dulce	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Agua dulce	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Agua dulce	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Agua dulce	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Agua dulce	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Los Abrigos	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Los Abrigos	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Los Abrigos	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Los Abrigos	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Los Abrigos	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Los Abrigos	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	01/08/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	03/09/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
Paim-Mar	Webbnesia	Lusitanian	Temperate Northern Atlantic	Reef	10	17/10/1991	NA	NA	NA	NA	NA	0	100	Point-count	Falcón-1996 
